TUpprol,IMpkill
0.359765625,0.46845703125000004
0.45976562500000007,0.29345703125
0.259765625,0.64345703125
0.209765625,0.38095703125
0.409765625,0.73095703125
0.30976562500000004,0.20595703125000003
0.109765625,0.5559570312500001
0.106640625,0.13486328125000002
0.306640625,0.48486328125
0.406640625,0.30986328125000007
0.20664062500000002,0.65986328125
0.256640625,0.3973632812500001
0.456640625,0.7473632812500001
0.35664062500000004,0.22236328125000002
0.156640625,0.57236328125
0.181640625,0.35361328125
0.38164062500000007,0.70361328125
0.48164062500000004,0.17861328125000003
0.281640625,0.5286132812500001
0.23164062500000002,0.26611328125
0.431640625,0.61611328125
0.331640625,0.44111328125000004
0.131640625,0.79111328125
0.14414062500000002,0.41923828125000007
0.344140625,0.76923828125
0.44414062500000007,0.24423828125000002
0.244140625,0.59423828125
0.29414062500000004,0.15673828125
0.494140625,0.5067382812500001
0.394140625,0.33173828125000004
0.194140625,0.68173828125
0.169140625,0.20048828125
0.369140625,0.55048828125
0.469140625,0.37548828125
0.269140625,0.7254882812500001
0.219140625,0.28798828125000003
0.41914062500000004,0.6379882812500001
0.319140625,0.11298828125
0.119140625,0.46298828125
0.11289062500000001,0.29892578125
0.312890625,0.64892578125
0.41289062500000007,0.12392578125
0.212890625,0.47392578125000007
0.26289062500000004,0.21142578125
0.462890625,0.5614257812500001
0.362890625,0.38642578125000004
0.162890625,0.73642578125
